0,1046.74415,466.18773
1,611.14407,-131.90785
2,1270.90478,476.16181
3,1121.16849,448.05534
4,955.63563,442.34512
5,668.20759,119.89655
6,703.18441,211.11999
7,725.37371,129.34225
8,708.34693,181.73405
9,821.64535,462.74948
10,589.27244,7.53746
11,1243.15055,476.16890
12,1253.74469,477.79963
13,605.62553,-97.95786
14,648.57955,137.60384
15,731.38091,141.92615
16,660.94423,57.46062
17,790.44520,386.68249
18,624.44525,-28.19787
19,993.07780,445.22098
20,707.11352,239.46389
21,749.68258,503.61898
22,674.59158,385.37047
23,722.53788,233.62858
24,524.56090,278.71955
25,649.11919,218.86279
26,1170.06593,464.32547
27,610.04144,-122.14764
28,932.37246,433.27852
29,293.74636,324.83379
30,1207.68798,475.30874
31,622.29508,92.15453
32,615.38671,-118.84907
33,1250.65577,491.62679
34,647.61806,55.51631
35,603.91740,-91.08876
36,296.76290,324.14225
37,690.86929,287.76560
38,552.43391,-104.32709
39,1051.19740,467.99356
40,621.47373,94.87916
41,1069.88558,449.06881
42,819.93304,454.22282
43,576.23435,82.81043
44,1251.38315,470.86538
45,728.51068,188.45448
46,724.88101,272.09679
47,610.33540,70.39025
48,787.99523,358.17519
49,709.85115,171.11668
50,697.41712,114.61931
51,686.47064,206.35838
52,728.01420,227.98739
53,1114.33923,460.17234
54,948.58810,442.37218
55,594.44422,24.15423
56,172.11339,400.09592
57,702.23340,120.03882
58,663.63231,28.30389
59,1218.35661,478.78481
60,760.14094,579.47234
61,609.27123,192.37303
62,699.80534,210.90469
63,701.90420,114.64522
64,573.31732,167.18924
65,657.69753,219.92389
66,717.02452,207.55230
67,682.31451,177.02728
68,700.32460,305.17258
69,1326.48096,489.16863
70,1194.25169,470.97840
71,572.89495,21.59828
72,697.69632,459.13712
73,1280.88753,485.23722
74,1241.78653,479.15060
75,520.70615,-97.44592
76,571.85873,-97.40412
77,610.49842,-108.46541
78,1054.15387,476.06105
79,709.66763,147.65113
80,736.51809,379.06632
81,643.20242,50.86002
82,730.10350,185.74237
83,681.81348,56.63581
84,927.96389,435.08712
85,1190.07554,471.18205
86,1319.77077,488.74245
87,1200.91175,476.05228
88,654.32013,209.93758
89,741.59184,488.26755
90,597.19815,-110.27001
91,608.47299,49.46430
92,446.31823,30.09513
93,1353.26287,477.85270
94,678.56159,168.08730
95,1006.74212,451.12494
96,717.87873,215.83970
97,519.37800,106.93327
98,353.81807,308.07319
99,729.19558,135.77070
100,732.17037,327.86974
101,1098.13206,441.72554
102,660.02140,218.73411
103,1102.70607,442.25550
104,1108.20366,442.79155
105,1258.84084,473.51704
106,740.25374,219.55976
107,720.74018,193.11335
108,781.92735,317.80239
109,567.41741,-60.54225
110,532.16834,-51.61649
111,769.36565,247.73333
112,650.17407,18.75025
113,611.47218,-80.92781
114,1250.01625,493.38823
115,470.29267,-83.13783
116,530.62349,-51.00628
117,1247.03649,487.87640
118,669.97313,56.87540
119,638.50388,70.09564
120,781.53728,298.34176
121,1330.10297,496.75519
122,1186.34929,469.97366
123,804.10373,351.08748
124,1250.39327,487.46042
125,658.25247,203.21591
126,803.95642,397.43836
127,1097.67478,444.16700
128,1293.71987,499.63832
129,666.23638,60.12764
130,644.00667,-7.96619
131,1245.45677,472.43724
132,1288.41586,470.49891
133,608.24072,-118.15590
134,726.41287,154.04899
135,1295.95305,460.44086
136,1332.56612,494.43088
137,1359.95760,488.86015
138,497.17409,94.59320
139,538.35507,234.97675
140,1221.40679,473.59862
141,743.91201,526.34381
142,649.41605,68.42609
143,590.13797,61.92234
144,1286.76737,461.06696
145,548.53946,-25.18487
146,708.95195,117.10674
147,1350.00343,493.05259
148,658.92610,91.17607
149,1226.45247,480.18020
150,803.83962,356.83273
151,815.30479,471.13875
152,493.58006,-75.51752
153,541.88690,100.39697
154,765.84551,411.34178
155,707.42344,219.48529
156,1146.97773,461.50654
157,611.19544,32.29009
158,650.41219,170.24933
159,270.03284,393.94168
160,1293.70197,484.95995
161,646.57779,189.40610
162,1261.77387,486.58702
163,745.04950,249.03151
164,998.91094,466.43041
165,719.03865,150.45375
166,1303.80351,496.24099
167,571.23148,-110.38369
168,775.22720,503.25828
169,614.36512,-46.63070
170,777.22605,294.45914
171,806.32686,337.62061
172,626.89820,101.42428
173,648.72197,28.96792
174,717.65871,170.85352
175,652.29978,139.85790
176,602.56089,-109.45513
177,775.03995,261.03593
178,802.53415,451.58593
179,617.40529,-19.34802
180,696.09939,164.01262
181,701.04057,258.56025
182,503.59345,-83.34310
183,1296.63982,490.92659
184,634.63878,67.01139
185,605.65032,29.42976
186,1240.72358,481.47857
187,696.86688,190.90986
188,689.09093,180.28363
189,793.75105,483.52366
190,1309.67979,489.34305
191,720.40651,224.22263
192,725.06125,178.85031
193,578.75047,377.31597
194,716.67679,234.80246
195,649.53581,127.80920
196,668.83127,158.20652
197,1290.69493,501.21604
198,621.52032,55.68741
199,1048.88625,464.51651
200,665.30998,65.76793
201,625.15485,-26.70772
202,700.00029,111.64954
203,708.28565,103.21184
204,1341.85893,492.39650
205,1108.02586,475.76435
206,721.11403,199.00112
207,973.84352,449.00926
208,580.90558,-102.87530
209,1171.99062,463.66998
210,607.92269,97.75201
211,719.20982,167.03644
212,1221.95755,481.98214
213,773.89302,269.15265
214,1214.73035,480.39960
215,422.81700,234.55502
216,631.58545,-91.02909
217,695.34803,148.58129
218,836.56851,407.72012
219,722.74604,228.46602
220,779.98064,417.83789
221,1348.17469,494.83911
222,632.31107,87.79900
223,458.77245,-76.26580
224,1268.78260,465.20704
225,702.60849,142.21934
226,776.68337,345.52373
227,986.08392,453.24517
228,1316.77210,493.21062
229,748.36925,583.79567
230,688.62035,152.69795
231,524.93505,-55.90296
232,216.69589,392.45107
233,564.92063,223.03289
234,1144.93345,455.66135
235,746.37552,283.38334
236,404.84444,72.40545
237,511.79841,-58.89587
238,1342.46050,470.85395
239,837.96216,424.19031
240,709.32209,333.92373
241,1255.42154,491.63567
242,712.04662,153.90440
243,760.67287,472.35306
244,1284.91604,477.84746
245,664.50772,90.78897
246,635.74506,88.07134
247,625.95711,241.70472
248,1285.22937,498.25968
249,195.34972,400.26765
250,541.11116,-28.79515
251,819.61018,456.17120
252,609.48096,22.97264
253,599.06288,-115.29070
254,731.91283,186.73766
255,767.81529,294.12515
256,720.19544,130.29691
257,1099.62451,488.91915
258,708.68642,216.67424
259,724.76917,419.68815
260,1279.95554,488.35446
261,341.16848,69.07451
262,761.73699,265.01708
263,681.43845,260.57102
264,791.49903,359.52918
265,699.60696,313.58351
266,1194.76163,477.75827
267,1149.74616,460.28688
268,681.75246,194.52709
269,409.15001,28.10653
270,1093.27887,468.41154
271,697.30488,274.20721
272,598.80913,-109.13370
273,717.32397,273.70054
274,492.60959,140.57040
275,770.64534,560.65017
276,739.41093,209.06491
277,704.26407,162.31292
278,1315.12077,491.56970
279,665.76268,24.13655
280,529.70560,-55.91092
281,735.67392,522.86225
282,858.91931,408.18566
283,555.95367,105.38432
284,1148.02105,480.56416
285,791.82953,378.42742
286,651.45774,169.02042
287,670.19835,100.17012
288,1345.91336,469.95265
289,601.31075,411.44412
290,803.86902,366.67677
291,1259.51785,475.88984
292,695.92343,106.97117
293,771.34733,499.91704
294,985.57458,449.31444
295,569.39922,81.52027
296,1310.38760,497.11636
297,362.20751,-25.56905
298,746.26743,441.63580
299,679.84729,155.35583
300,774.01807,255.59596
301,615.20025,219.13468
302,621.76142,76.19647
303,529.16330,271.81936
304,600.10727,-103.06872
305,788.46672,482.41863
306,783.37510,470.77640
307,1239.53646,483.47383
308,725.98903,222.85134
309,709.17627,208.57197
310,750.51717,372.40041
311,691.55035,157.70827
312,757.38386,368.37350
313,1171.27838,461.89312
314,702.90598,353.19861
315,663.90382,124.31259
316,1352.99040,488.87896
317,791.06784,509.80814
318,774.69361,440.35595
319,655.56033,177.01418
320,1081.07112,481.42537
321,603.08083,-87.64481
322,723.44180,172.80822
323,321.74530,315.09040
324,590.65920,-105.74472
325,697.85281,167.97129
326,530.39592,-81.68116
327,608.03723,-48.49983
328,644.25748,52.53909
329,1062.93425,430.63563
330,815.70226,407.55896
331,800.03242,324.58550
332,690.38211,202.80421
333,651.66757,59.90600
334,1226.52591,475.64082
335,729.99711,197.62039
336,1084.47416,478.18519
337,701.89753,133.36684
338,1060.84290,473.69879
339,686.02731,155.68066
340,1172.57477,467.63657
341,669.48820,167.35570
342,1069.35016,476.49297
343,635.20330,-10.65815
344,673.23380,294.72520
345,770.22210,275.81432
346,1028.02503,453.86388
347,559.50006,50.32880
348,638.60179,88.93567
349,709.95719,296.11958
350,624.86608,60.00506
351,562.06508,-65.94355
352,791.62699,398.32007
353,1192.61191,484.87544
354,688.36352,338.04865
355,1210.92157,478.13670
356,700.47707,261.77588
357,1257.37221,484.61922
358,618.19011,13.79637
359,1106.44237,444.96759
360,1247.84532,480.91334
361,688.99887,83.25488
362,816.97536,450.01521
363,1223.94231,477.23301
364,710.78576,418.62855
365,782.56173,338.47695
366,1291.89359,475.13401
367,566.19585,240.34694
368,509.83477,242.50396
369,1061.65996,480.68318
370,977.52831,448.62238
371,599.65745,43.65668
372,1338.24331,486.21652
373,1077.20764,481.02815
374,1140.43806,484.90931
375,560.48748,-2.00361
376,786.79544,321.11573
377,1016.47998,465.48616
378,660.86332,30.30909
379,316.45318,319.69195
380,731.93098,261.81636
381,771.96013,511.58832
382,673.54835,167.32601
383,1274.63987,476.60137
384,1285.69007,462.73742
385,1218.93417,474.77053
386,1198.98571,475.25065
387,707.76927,146.60307
388,1109.39270,448.70635
389,631.30046,-29.20411
390,538.37473,-94.74583
391,700.99872,147.54263
392,1255.81355,481.59033
393,344.05473,299.65978
394,988.27299,452.33038
395,702.55349,217.11921
396,294.47459,325.86234
397,807.66147,310.90848
398,713.78769,196.76718
399,1266.91964,479.09523
400,646.04468,76.44165
401,606.90325,-30.72362
402,637.93624,179.03620
403,719.47762,155.83603
404,639.11359,87.14601
405,1185.99087,477.16422
406,622.16329,73.32688
407,661.05667,411.85536
408,1137.57882,472.52727
409,1062.28233,467.65789
410,796.54600,433.11684
411,477.68205,-83.75949
412,735.74474,184.25108
413,479.76115,-87.01926
414,585.72600,76.95826
415,1308.04414,498.36693
416,1035.28836,453.34232
417,693.05705,122.98322
418,715.63739,221.00297
419,699.07445,354.96159
420,736.71241,179.06508
421,138.49514,403.47692
422,592.53985,-118.89640
423,666.31787,75.70613
424,1284.86930,475.51665
425,658.28202,104.24371
426,569.40127,64.13171
427,652.79878,46.06533
428,1282.88035,472.84789
429,704.24420,309.74072
430,685.17340,60.86708
431,640.24169,78.91455
432,1099.89616,444.08819
433,683.61377,172.90013
434,778.08202,263.42875
435,677.65628,141.58436
436,703.50180,376.50176
437,763.49807,471.58221
438,620.46920,-7.02958
439,778.65387,415.58100
440,640.27711,-26.33474
441,612.85194,-122.07053
442,697.59825,386.40436
443,753.18479,280.11526
444,708.58457,137.08870
445,1282.79899,482.62985
446,1234.25667,478.86409
447,635.28712,133.89602
448,692.93124,192.26665
449,1046.92797,454.28440
450,607.73701,-131.28168
451,1328.90151,493.91101
452,648.15601,14.84748
453,762.46635,477.71722
454,633.38012,75.56349
455,800.27703,483.71559
456,1095.76794,437.06234
457,626.30743,-54.53069
458,1277.68197,480.63733
459,733.45991,200.21877
460,724.65835,212.12772
461,603.72070,-12.94761
462,775.52668,305.57919
463,592.57129,-21.35471
464,745.96497,217.53187
465,619.69210,-96.16987
466,724.41989,216.20416
467,1090.28942,470.00453
468,716.75453,182.45979
469,671.51306,215.14871
470,910.28632,424.64655
471,576.11690,68.53741
472,926.87513,430.64753
473,692.56282,170.39822
474,809.61377,439.25768
475,719.77129,153.40803
476,730.26949,405.60686
477,636.76658,102.19886
478,605.94801,-122.67753
479,706.90257,208.18251
480,1288.99080,480.99884
481,641.73340,59.85799
482,1222.49419,479.51488
483,750.26626,471.90491
484,736.33783,223.89184
485,1304.70198,490.02911
486,626.17987,68.98307
487,1215.54801,486.68868
488,1226.65002,486.45056
489,662.12186,166.83447
490,499.19755,-67.45517
491,1172.68213,465.61525
492,1276.02846,470.44453
493,712.84450,539.99099
494,725.97648,195.59771
495,846.82342,394.31600
496,591.48206,-14.80430
497,728.69149,159.72409
498,672.58029,309.30682
499,689.97619,139.36860
500,1307.17086,490.00263
501,784.06076,371.45365
502,475.45268,-75.76413
503,766.97014,232.16263
504,1287.75143,486.82751
505,994.00769,458.24056
506,591.83615,-24.05535
507,627.14135,-28.97592
508,552.27763,-11.60680
509,654.04457,67.19695
510,695.65779,192.95882
511,808.45627,466.49929
512,1274.83744,474.87893
513,167.69710,401.00528
514,531.45664,-34.09494
515,677.18344,188.41889
516,593.09580,-9.17418
517,664.13319,150.46854
518,748.32592,192.42671
519,1339.27698,496.27283
520,802.30998,457.20959
521,751.19661,239.48275
522,667.24364,138.89663
523,1274.94048,472.88337
524,1075.07255,478.76070
525,665.05532,338.28993
526,779.35227,495.76186
527,642.22102,261.79611
528,1249.05255,491.22651
529,1319.86462,497.85231
530,783.87820,460.57488
531,694.59669,111.25829
532,630.28698,80.72481
533,699.15008,322.00832
534,1269.69173,482.01978
535,648.79115,118.51891
536,581.17813,114.80795
537,682.12890,200.88026
538,649.60913,89.85440
539,1264.34407,494.94024
540,805.50221,475.09599
541,1162.51627,483.36838
542,649.20405,267.48601
543,645.25541,20.66153
544,1044.24406,467.62927
545,747.99202,236.52441
546,854.49022,395.91671
547,1229.89767,487.04088
548,1122.85674,484.90204
549,604.94138,-6.11468
550,565.75806,-111.91666
551,1253.58588,470.51186
552,1256.88472,486.68516
