2483;2808
882;992
121;1586
319;517
506;508
1575;2674
40;968
2072;2946
166;1900
902;2673
2362;2903
1328;1512
71;138
149;1176
1954;2259
1811;2374
2137;2834
571;751
2385;2720
668;1603
822;988
589;1023
1034;1116
492;1667
2125;2422
1631;2311
1259;2687
17;583
19;1166
1889;2269
1807;2128
844;1122
184;914
25;402
1314;1694
505;1442
1594;2814
2701;2760
1092;2290
2170;2173
1110;1135
2193;2498
2009;2455
492;810
572;678
2038;2211
422;660
2044;2947
2013;2616
2012;2489
221;1030
1638;2599
209;234
275;2775
2119;2696
1704;2549
798;892
2408;2781
1880;2668
2492;2701
1257;2579
1837;2165
258;1041
2764;2933
671;1131
1856;2768
2031;2568
2203;2908
1;1186
591;1101
566;1137
1320;1653
1470;2699
425;1023
637;1060
2620;2727
1202;2284
2259;2854
1367;1730
1997;2843
2510;2965
1369;2026
670;897
1247;1757
571;632
366;1380
1965;2854
45;881
2288;2336
2333;2381
15;1193
1792;1871
1933;2854
1582;1978
156;2680
1874;1878
744;1973
2596;2714
516;1079
2868;2874
22;525
1871;2045
1041;1156
1478;2518
457;678
1231;2234
595;904
2160;2437
581;677
2537;2856
212;363
1065;1093
135;2454
2373;2583
1517;2211
2026;2747
49;964
232;1659
137;147
1943;2744
2005;2927
1640;1773
1646;1691
2001;2384
825;2083
353;1630
1369;2782
1719;2250
131;363
1802;2194
1585;2274
483;2096
1884;2529
1656;2377
256;1183
677;1905
1792;2099
522;1134
153;961
964;1099
496;703
1641;2357
911;1057
205;958
124;818
585;800
1270;2029
1610;2030
801;1116
2239;2624
1801;2535
669;1117
1871;2050
2210;2302
185;908
175;773
16;914
1536;2582
242;758
228;933
887;1078
525;527
876;1145
550;1186
442;1799
250;1048
610;1084
668;2544
2193;2740
729;1198
874;2113
2594;2712
74;1501
464;497
263;533
46;863
1828;2038
731;2622
2027;2886
592;908
875;1059
414;701
1971;2703
2171;2582
1974;2174
639;1067
1584;2276
1946;2519
365;1082
2338;2462
2582;2789
2029;2662
111;1063
265;525
159;1661
514;668
2148;2440
2185;2434
1657;1976
1335;2627
299;794
172;1060
2354;2495
112;173
2107;2141
1770;2611
1893;2362
1200;2775
464;1145
1992;2629
390;764
943;992
2769;2851
2151;2659
412;1183
698;916
2144;2451
2249;2812
2153;2379
1519;2958
958;1325
374;856
1902;2564
759;771
2237;2333
1311;2341
288;1677
1365;2564
1083;2563
2002;2351
2291;2833
621;721
178;1043
480;791
134;494
639;957
1725;1938
1949;2078
1292;2823
1800;2943
249;1659
1639;1917
237;490
1440;1561
1837;2851
1341;1675
1182;1681
333;936
504;534
361;883
2042;2447
127;1672
2187;2894
2029;2523
307;482
1083;1675
1334;1501
77;441
1910;2560
2155;2594
1675;2012
1008;2134
593;1080
667;849
2014;2341
1683;2145
402;1162
1321;2016
759;1104
436;579
962;1010
225;417
1568;1638
500;804
821;2322
1434;2555
2052;2757
225;475
2168;2711
2576;2702
61;1242
1893;2915
2351;2488
2059;2665
2217;2876
436;533
1315;1714
337;931
217;629
530;1150
226;1533
18;1070
7;99
984;1061
1906;2020
2165;2736
1952;2846
908;1066
195;315
1573;2344
2002;2466
132;1026
391;1037
651;764
1538;2048
632;693
1602;2942
62;139
2655;2968
1238;1845
326;1603
1751;1877
227;294
2392;2734
1226;1566
1898;2628
1660;2731
276;1185
1240;1749
479;1119
2583;2597
250;577
432;1598
1606;2239
2350;2488
2072;2169
1677;2336
397;1082
976;2817
353;1350
2019;2835
99;806
802;849
237;588
1796;2916
617;950
1851;2547
635;1069
1610;2447
1512;2289
1928;2736
2193;2767
1331;1855
1312;2741
1404;1486
1330;2345
468;1170
1450;2850
1592;2907
1865;2185
1722;1745
1629;1689
898;915
1891;2934
109;231
282;595
1225;1273
2226;2541
2556;2916
1759;1832
2001;2528
1868;2552
2018;2509
1146;2288
112;130
2543;2876
2101;2218
2124;2301
2079;2110
183;804
1250;2621
402;1072
2085;2771
175;433
219;609
1363;2108
740;1413
1362;2885
758;858
1555;2146
34;406
1328;2356
2808;2911
2583;2750
2704;2782
1066;1079
183;1613
1751;2520
1964;2871
881;1135
2160;2774
2213;2886
93;1843
456;2077
27;1186
380;984
2361;2500
1956;2074
2115;2662
2125;2612
47;689
109;280
471;721
418;479
35;1126
1988;2497
226;647
1556;2009
1177;2400
170;462
502;1003
2407;2557
1495;2136
2137;2793
234;969
1836;2164
522;650
515;607
130;739
1479;2429
83;686
378;1022
2030;2067
1963;2230
633;1005
490;502
2145;2210
1490;1891
10;593
496;954
171;1006
2086;2447
749;865
2810;2901
830;1166
1053;1833
1323;1403
1934;2155
174;497
2243;2393
324;422
1949;2322
349;533
900;1179
79;444
1241;1755
711;927
279;959
2136;2737
1480;2784
2720;2801
369;373
258;886
980;1203
1215;2049
1253;1638
2466;2856
820;843
269;1787
2530;2723
522;1021
2409;2842
358;777
421;2085
2217;2435
540;713
2074;2364
2211;2901
2483;2968
1220;1758
74;360
2509;2641
1991;2812
1737;2533
2772;2800
1271;1674
2388;2721
1974;2405
2616;2948
932;1676
1916;2561
1500;2535
841;1575
291;953
72;2932
71;426
532;968
788;981
1092;1915
1253;1427
1263;2598
593;1096
2164;2956
2105;2610
2090;2702
7;497
1953;1964
101;359
2834;2960
2150;2520
1693;2586
236;1229
174;1051
1421;1692
2211;2434
1797;2442
270;409
275;1841
1882;2274
