1054;1125
1194;1292
224;1138
702;862
227;584
484;789
359;688
508;1262
225;657
18;319
860;903
112;845
25;1129
792;1108
81;357
264;963
100;540
46;560
175;601
927;1267
265;418
116;455
1005;1255
64;229
817;1252
264;487
102;828
214;860
287;437
641;734
82;1248
40;569
478;885
512;1292
375;381
179;1124
213;957
1102;1216
159;529
254;267
236;370
76;1055
832;1290
1138;1285
99;797
82;469
528;941
545;769
212;251
740;1065
1049;1247
492;820
420;1193
565;1152
606;1109
1016;1038
604;666
519;1293
798;814
62;797
217;521
714;795
315;342
91;478
954;976
522;1110
725;787
834;871
856;1229
140;257
1022;1152
665;775
115;1053
0;14
535;989
202;531
296;458
186;297
386;458
480;966
46;789
469;1291
1146;1154
146;747
552;890
350;1170
201;1191
204;437
244;285
61;370
249;1265
945;1269
456;1093
603;658
692;1112
705;1145
957;1085
199;370
293;1299
532;957
299;1063
591;680
425;607
374;1291
19;652
976;1247
287;385
527;783
1003;1072
617;793
802;975
643;1123
1091;1199
405;502
44;346
335;986
100;657
211;1006
360;937
295;924
352;1254
1180;1228
225;798
562;916
554;964
155;1271
68;700
1060;1086
395;1259
1054;1137
53;507
225;375
148;642
560;706
583;995
855;1106
102;377
945;963
306;1107
103;1227
399;819
700;761
223;682
560;593
806;1089
796;1086
445;1096
141;1123
72;1185
325;423
90;1008
808;1065
902;1268
133;154
265;274
700;1262
470;1066
415;800
4;890
73;423
37;137
840;1264
206;1119
844;1032
152;455
911;1163
728;1269
523;1058
545;951
376;677
253;556
412;931
654;1190
1212;1296
790;1106
588;1233
493;765
666;913
949;1217
403;1184
211;1164
245;423
870;1157
569;1149
237;610
73;641
76;923
19;445
351;421
405;765
373;968
194;951
808;1233
534;793
233;542
238;308
610;618
425;1062
441;713
261;840
225;703
817;1138
65;245
122;782
341;1238
1212;1277
224;391
683;829
479;1292
118;370
672;889
67;646
74;1104
658;1119
322;824
327;840
309;717
456;1049
168;206
188;734
708;842
612;980
425;937
700;834
808;1160
132;278
502;924
690;1247
265;435
121;662
924;1270
216;479
556;1059
73;1002
294;1200
695;741
201;1121
347;974
206;1086
394;1140
372;513
464;802
230;725
395;608
732;1090
52;391
273;1017
91;542
348;586
297;1125
22;193
24;224
318;454
319;476
104;974
156;543
198;1209
251;340
841;852
401;522
974;999
536;560
386;683
259;331
464;481
1151;1179
279;782
802;857
1086;1152
655;1107
45;1276
71;541
203;953
790;897
169;903
206;316
293;573
792;967
435;495
620;890
922;954
142;263
386;772
610;1202
348;386
23;1198
502;786
297;318
284;1164
1060;1080
122;784
562;1045
512;616
714;1059
269;501
424;978
934;1171
574;1243
67;769
352;789
168;610
80;260
502;943
797;1230
28;553
802;860
16;1111
162;1066
253;534
341;1097
381;439
73;894
809;849
25;136
873;1062
501;716
30;695
1094;1102
285;326
109;1171
137;538
397;599
735;1287
113;1084
3;266
772;1010
335;362
119;553
480;1142
7;805
285;802
344;524
73;1112
436;1060
534;831
866;1242
646;1203
264;558
403;789
229;1095
190;1103
102;648
287;388
803;1085
205;827
370;391
937;1047
463;1162
144;750
366;1279
629;957
770;785
437;462
879;1051
646;681
679;901
293;1005
78;464
209;359
335;628
284;1002
139;482
802;1146
1108;1223
333;991
40;723
632;760
113;767
349;493
99;957
80;537
228;706
319;1118
134;1018
410;716
527;881
261;852
52;90
329;763
381;658
532;1238
744;1195
365;899
228;238
191;844
124;514
123;522
34;502
89;654
101;216
290;962
109;1150
296;411
114;843
244;1281
817;1263
312;889
284;319
391;629
106;971
125;424
255;339
199;582
453;1287
794;1148
741;851
920;1113
98;864
516;978
915;1088
1026;1208
550;751
420;843
405;1102
560;1062
593;1032
404;1196
492;843
561;668
104;193
433;829
87;823
788;1290
204;287
385;403
573;866
204;1086
63;537
853;935
378;844
358;1189
508;1202
555;1224
423;1245
150;1080
421;752
538;1079
525;1124
1059;1234
268;728
140;741
755;1200
73;734
398;672
592;766
333;1086
44;951
6;335
45;853
339;661
139;272
716;1027
270;1098
215;735
182;813
592;1028
382;1289
625;1039
218;1301
154;258
132;1046
232;1086
335;1062
822;1288
72;273
934;1068
241;891
147;980
387;1294
833;1183
8;398
1000;1059
524;1084
67;1164
39;1178
544;727
324;655
398;641
662;837
61;1289
95;470
573;880
299;1237
339;407
268;727
875;1292
70;144
201;524
507;1099
3;217
166;685
740;872
572;841
810;1050
565;610
449;1217
16;1282
152;641
1244;1295
537;654
97;988
911;1231
481;970
1014;1042
653;853
876;1160
306;902
455;1276
382;943
610;617
1147;1240
10;753
617;745
31;45
217;686
497;644
109;211
1157;1276
277;775
316;1273
496;882
522;642
63;924
65;85
247;837
381;446
286;544
126;878
1062;1067
476;992
0;883
16;1140
293;722
350;541
526;1016
6;675
81;181
658;865
107;1205
875;1170
51;1153
1086;1159
53;685
321;441
1091;1292
1123;1302
264;951
905;911
746;871
235;604
15;767
826;1282
203;1056
517;537
37;564
132;1196
41;689
116;968
836;884
359;450
33;1282
16;710
204;411
629;859
294;1084
281;678
672;876
31;876
397;1105
1044;1276
238;636
143;882
312;1171
312;641
975;1043
403;554
539;1059
64;924
295;1015
32;347
883;935
1032;1248
114;900
980;1085
162;822
47;456
33;905
801;1127
423;1220
458;1174
697;1078
719;991
132;1003
842;1123
168;1173
709;766
376;636
566;570
551;871
454;469
1232;1244
280;1123
663;885
226;995
1073;1281
462;1059
48;750
992;1164
717;824
197;968
450;748
366;1259
440;723
457;539
80;1157
537;883
229;914
154;160
172;583
210;770
104;149
15;1249
308;981
865;1299
2;601
203;575
520;925
350;1145
524;540
173;586
192;1203
502;885
678;840
179;925
75;808
123;716
288;620
593;811
204;1113
739;1131
496;802
322;707
677;885
287;930
73;933
150;878
835;968
99;1262
703;929
1240;1302
54;1194
302;447
48;810
802;809
360;620
68;1189
639;1299
381;639
56;293
855;871
621;1203
201;578
299;1019
598;1101
478;1111
358;716
195;826
866;1114
292;320
76;405
455;835
649;1120
348;998
1200;1226
173;1016
600;1182
194;968
1059;1131
540;1231
602;1289
693;1027
221;343
204;254
403;790
1035;1077
54;1143
48;248
764;857
617;920
32;1020
1059;1189
989;1084
625;1019
25;357
599;706
490;1120
179;1167
399;402
716;1098
1039;1299
321;1151
429;577
610;1273
217;932
307;413
1151;1236
274;891
42;524
96;871
1215;1265
656;919
407;565
1241;1292
267;462
213;971
287;436
34;120
423;1250
255;565
54;1045
204;296
973;1292
44;244
137;353
391;410
339;464
359;603
175;702
345;787
841;950
898;1140
1033;1116
901;916
403;729
131;567
279;1179
779;1101
103;424
340;1006
217;828
16;1004
365;1270
631;797
366;415
1183;1186
313;708
97;638
576;1177
30;1192
45;1157
656;668
374;726
585;658
16;1230
25;963
100;257
209;900
102;174
567;741
877;898
790;1165
401;668
271;313
37;721
166;959
556;799
562;922
39;1093
483;1033
345;463
2;1080
770;1051
42;988
331;518
840;1122
9;160
134;658
716;1154
432;553
710;1180
397;452
589;847
328;618
1012;1182
385;741
560;603
760;952
82;348
156;877
610;679
899;1055
327;1198
385;790
600;1084
137;258
282;352
610;895
881;1061
116;1116
644;1244
210;1099
95;962
747;827
993;1130
389;508
304;562
344;1076
220;1220
393;1075
840;1287
420;979
367;867
260;753
997;1060
227;1077
543;684
68;716
89;398
658;988
928;1086
458;919
31;872
41;998
794;850
427;912
816;1227
484;796
68;457
620;731
344;561
438;1105
94;898
678;1087
184;915
201;749
280;990
246;306
526;864
318;1125
486;694
16;366
306;597
18;203
552;986
257;628
147;789
333;1174
44;1103
962;1146
133;298
797;957
411;920
319;720
286;745
44;720
89;102
127;506
38;980
312;707
537;939
759;847
84;1221
173;329
139;505
69;994
105;441
378;761
947;1224
471;670
148;972
399;1239
738;1247
391;589
263;295
743;1271
918;1051
6;113
571;644
71;703
790;957
1059;1151
668;684
232;569
618;904
303;877
880;1062
767;1282
418;882
552;961
272;1246
37;716
359;1262
629;1032
335;1215
483;840
833;1186
137;1214
363;1262
225;381
1031;1238
199;605
37;258
225;1204
77;939
866;1040
722;1005
337;838
160;660
308;625
107;450
324;580
510;1207
910;1281
682;818
1068;1157
753;827
294;1282
98;643
1169;1273
503;920
73;455
346;815
179;1096
374;1007
1059;1179
165;885
295;465
336;526
388;479
817;943
86;867
141;204
857;1123
56;359
128;335
160;1126
115;551
299;957
136;1129
77;1100
737;1134
620;1168
243;716
204;1014
44;424
618;1215
209;1299
231;271
386;1294
584;876
289;1018
217;325
2;1269
570;918
695;1192
954;1020
277;547
169;490
1105;1282
44;319
279;544
861;992
1283;1294
1033;1058
461;834
372;800
1003;1196
290;1146
759;1189
462;574
66;383
641;894
179;1105
594;733
106;1081
489;761
823;1230
423;1157
116;275
44;528
522;631
957;1262
427;845
341;792
124;152
287;1253
239;920
19;467
348;491
423;597
208;350
61;84
320;952
959;1199
688;802
638;988
641;808
272;751
38;219
451;524
956;999
441;739
476;619
526;1291
671;1003
428;815
198;968
912;942
640;820
572;1117
58;1024
292;932
776;1073
44;197
1000;1118
462;1274
119;1071
448;1228
604;1018
73;152
1161;1299
273;462
58;556
183;306
97;607
244;1069
367;1270
194;210
924;1289
88;507
895;901
365;1221
76;952
40;382
44;1284
761;1228
130;435
819;1125
350;1215
622;694
36;829
57;843
529;844
301;1244
394;658
175;1084
527;1172
18;38
473;622
181;1189
735;770
560;1299
211;396
157;944
144;593
659;1202
455;533
1010;1274
1107;1277
522;751
595;750
249;1191
75;1088
462;1132
85;324
504;1160
501;1032
25;181
277;579
850;1114
348;505
298;706
995;1016
524;578
10;517
102;176
727;752
824;977
470;497
361;943
700;982
204;280
350;843
276;1127
119;864
391;994
154;721
840;888
822;1002
201;972
1285;1289
260;1287
116;182
333;920
193;1175
464;1182
927;1075
294;1193
35;830
234;658
254;796
11;726
443;447
634;934
1017;1097
359;802
16;1228
126;1083
527;1147
268;1103
816;941
240;516
350;500
649;867
1169;1246
100;142
102;803
638;1009
253;727
765;1282
34;524
255;610
71;657
921;1000
114;350
443;803
553;1009
1222;1299
462;1297
479;549
696;1170
103;1178
107;1191
391;401
843;1180
25;665
170;952
358;1286
673;678
544;679
727;776
802;965
293;552
802;928
680;834
638;658
376;1138
192;271
1038;1086
63;1028
378;448
287;1038
471;1268
312;611
206;1274
5;117
282;650
264;945
411;802
572;1048
396;1129
307;1227
103;1026
530;1079
350;898
4;947
261;1227
386;829
260;735
16;818
459;1283
527;1020
1062;1241
957;1063
1157;1275
97;522
504;1087
339;565
745;1069
244;847
627;769
501;1293
362;772
581;1293
552;748
332;777
292;559
478;637
132;1072
281;282
953;1245
356;716
177;1302
108;1163
35;701
217;258
827;977
588;791
760;820
203;812
348;454
909;925
810;1215
962;967
230;1223
101;1168
106;522
1153;1293
713;963
2;321
131;424
716;1189
207;1126
23;53
543;1111
796;891
905;1055
788;875
148;730
38;73
526;546
633;996
80;804
279;715
84;511
560;644
320;491
90;994
658;903
164;1018
130;739
893;912
132;771
372;420
659;984
52;716
511;1223
537;804
517;843
703;1294
189;863
61;138
554;1286
299;797
467;664
452;537
361;1252
615;789
700;849
536;843
294;442
645;957
189;379
500;1018
890;1092
146;824
143;286
200;864
144;603
843;1155
391;1189
999;1104
891;1022
683;891
162;1112
306;670
955;1041
208;1057
57;586
337;427
522;971
377;692
264;364
266;551
192;1166
857;947
958;1247
174;468
687;860
475;487
1123;1298
722;1299
349;1144
393;1151
617;901
264;507
864;940
318;1095
481;960
124;371
947;985
771;1122
509;1189
438;599
539;974
95;1001
595;1086
884;1247
624;1021
176;919
716;758
126;817
13;1223
571;587
254;1086
740;953
264;429
774;1168
27;829
659;1244
802;1097
364;576
662;1147
594;1115
823;1078
350;1015
81;1025
371;398
646;1118
422;1219
687;971
299;1018
121;187
252;1262
920;922
358;790
253;846
197;577
727;1274
1097;1182
654;996
423;1065
596;1197
897;1027
462;1139
102;189
85;219
444;1010
244;945
16;259
877;911
698;924
695;802
205;389
296;616
387;508
281;527
1040;1262
138;733
603;617
712;1103
716;776
515;1016
91;599
1047;1086
312;808
168;237
24;370
794;983
196;1072
651;1289
229;749
105;476
17;1055
15;491
1;403
614;1181
360;806
385;746
350;1241
821;978
100;193
708;896
324;1245
295;1252
787;1270
458;970
457;834
20;386
646;769
294;682
581;1263
208;866
446;1181
343;1255
228;365
176;822
598;809
325;768
73;434
552;998
701;877
981;1155
526;1169
484;508
816;1029
817;905
565;864
125;809
1;635
402;772
495;545
116;298
78;481
577;915
295;911
544;751
33;765
73;89
36;480
610;871
201;1293
746;790
151;191
704;975
82;354
637;1054
600;731
50;302
505;742
876;888
515;712
532;746
4;1014
477;1166
107;1062
431;465
840;1116
431;1270
106;1015
202;529
934;938
260;1157
621;1164
168;860
320;877
393;1129
502;517
123;391
564;892
177;1059
551;778
73;863
600;1132
116;305
5;381
44;131
317;998
560;705
251;577
360;578
416;852
553;930
715;802
914;1083
317;1125
597;671
407;1152
321;809
252;394
382;914
402;1163
1111;1263
74;958
224;758
890;1224
386;1222
337;486
82;748
136;791
139;741
704;1116
381;618
540;1133
308;395
917;1059
532;1098
717;977
482;1070
539;1278
460;646
302;948
672;808
86;256
643;920
161;1074
145;872
73;1044
102;1144
641;863
44;122
580;655
671;1157
462;1031
472;643
784;1020
51;216
270;716
583;1182
54;754
550;727
287;1061
844;1008
946;1000
188;455
494;985
82;929
238;1216
264;1177
731;1239
50;694
1075;1151
143;418
347;527
456;1227
350;866
425;796
65;655
727;1027
212;647
748;998
341;657
168;635
1097;1189
216;1042
776;846
544;987
477;495
688;1125
84;118
19;596
16;1124
654;883
87;139
92;649
91;691
988;1187
920;974
867;924
938;1157
284;896
216;1014
163;462
846;1038
238;252
112;875
1045;1085
349;1085
685;1016
63;804
871;1281
1076;1279
852;1108
1046;1264
325;430
110;716
995;1273
56;1261
310;648
350;446
481;522
33;86
463;654
65;203
281;950
284;678
391;642
322;1136
16;811
73;430
272;778
40;535
19;669
204;261
277;385
149;444
597;840
27;1040
299;328
507;1066
238;666
365;1096
348;826
1;1184
985;1111
461;1066
116;251
630;1086
247;1060
320;342
193;216
1148;1223
124;734
161;503
1195;1236
402;1125
170;602
1164;1267
1223;1252
44;434
524;607
102;1122
191;311
619;936
674;1189
16;1155
129;799
223;230
664;800
406;503
245;827
1223;1285
83;1031
802;1172
400;641
623;1259
232;1194
557;1127
1045;1086
78;341
25;591
304;472
763;1020
948;1294
508;856
112;1062
146;717
163;673
921;1117
462;498
1165;1189
834;1089
572;1247
621;678
558;963
144;1019
469;703
383;1144
185;1249
73;1220
160;1150
233;823
102;840
180;726
985;1293
218;695
112;158
789;1165
645;877
848;1143
595;901
264;435
109;231
106;948
1189;1201
790;1159
91;162
38;825
295;1222
441;476
866;986
741;1246
724;921
100;1286
527;1104
605;817
197;428
18;507
492;640
127;1201
885;1193
446;1242
61;994
139;630
708;1123
174;707
102;940
894;1209
659;715
1;1059
793;862
336;991
151;209
245;246
10;528
249;799
1020;1077
264;1030
57;1056
565;1119
40;637
928;983
443;1103
518;923
98;472
78;745
9;934
265;268
843;955
108;276
789;1045
0;559
22;684
381;1283
225;817
98;1141
1150;1171
583;773
126;1215
782;1280
16;943
0;292
241;688
778;1106
690;841
579;610
426;982
675;694
319;635
308;1217
1034;1282
135;677
245;298
727;1103
102;822
160;222
198;634
1029;1059
644;957
82;1111
1037;1039
388;1001
283;335
545;720
1152;1220
325;653
57;955
840;1087
369;1289
153;418
104;1179
269;374
94;1259
254;794
921;1284
132;808
565;1197
625;1145
605;1252
887;1015
319;346
412;1222
565;969
181;357
348;909
920;1301
478;536
197;523
362;698
294;415
424;714
12;646
100;474
45;124
726;956
783;974
54;970
633;1105
295;500
22;276
560;843
25;1207
961;985
139;1022
448;761
177;1131
1135;1184
537;538
420;442
717;1051
411;881
297;900
598;1020
300;1143
766;850
251;483
557;1213
436;685
809;987
69;448
738;841
264;590
423;812
305;858
157;682
963;1058
451;862
144;1244
175;1017
666;810
370;607
38;935
26;326
709;899
781;1120
357;510
144;560
893;1138
970;1005
