0,2342.22464,-812.71917
1,2243.89647,-802.62314
2,668.41454,-777.90858
3,-258.63987,-236.13656
4,556.59927,-826.96158
5,2410.93422,-652.56085
6,2255.25960,-754.12372
7,1625.62660,-688.16927
8,1149.52920,-727.11570
9,-934.23587,-217.96297
10,1170.74857,-675.03988
11,2415.12673,-710.43614
12,177.38853,-880.96949
13,2227.19884,-748.39784
14,973.21493,-708.16760
15,681.57593,280.25678
16,512.92903,-732.79977
17,130.88899,-1002.58431
18,813.51324,-758.94249
19,941.79438,401.79803
20,346.44881,-853.66772
21,600.02321,-812.82337
22,797.22772,263.20075
23,1567.09457,-693.58783
24,370.84338,-775.91802
25,354.36608,-721.87798
26,2014.20741,-735.51693
27,2353.62457,-539.75159
28,2376.46849,-648.75407
29,1280.97089,-720.53577
30,283.87267,-805.94399
31,2264.78013,-648.46619
32,964.73742,385.90016
33,2263.82146,-709.60120
34,613.36723,-755.81642
35,17.36223,-107.44137
36,2135.16260,-789.47250
37,1395.06157,-553.93999
38,955.48798,399.29216
39,208.90945,-250.76533
40,1012.87500,-712.18126
41,1136.47970,-718.15771
42,-359.46688,-183.08330
43,1087.96359,516.41152
44,1068.20367,476.99165
45,2209.02731,-847.05332
46,412.62603,-791.62686
47,2234.42814,-821.72916
48,1768.91343,-729.41521
49,545.41924,-737.34803
50,-471.80449,-158.98870
51,433.11895,-755.70443
52,1423.63973,-575.60002
53,1663.22048,-629.68418
54,134.44997,-869.15151
55,2311.71192,-750.94495
56,54.65503,-1042.25949
57,1535.58589,-642.12645
58,800.25487,-761.72811
59,372.38927,-726.62161
60,1714.13119,-695.42529
61,1124.94986,-713.38642
62,992.27886,-713.90170
63,1954.00513,-599.27248
64,2229.89219,-847.67273
65,312.28347,-656.60749
66,1695.15732,-669.46067
67,1194.92011,581.63584
68,971.25867,355.29684
69,2268.56666,-734.16367
70,2250.72085,-868.08761
71,202.44552,-937.77890
72,1642.98767,-639.64212
73,584.27688,632.96791
74,233.62951,-900.22034
75,390.81275,-801.01298
76,1467.38988,-637.68418
77,2187.50057,-861.26981
78,1341.64204,-727.21824
79,355.55046,-872.21335
80,-31.03025,-410.04575
81,176.54715,-794.70361
82,-510.59022,-163.03508
83,566.50931,-1.44302
84,307.41549,-862.31271
85,840.74606,-764.81378
86,1210.59053,601.75438
87,2204.19886,-657.51596
88,962.46886,-729.75931
89,1293.98582,651.43400
90,1791.96919,-679.58702
91,-72.31308,-333.44048
92,1454.17338,-735.24628
93,297.96274,-781.12408
94,2377.74782,-788.56557
95,1668.49498,-690.67132
96,1630.47118,-603.54942
97,367.63056,-673.54367
98,889.80940,-743.58860
99,2153.29953,-677.96969
100,242.37753,-948.99584
101,387.29906,-894.28646
102,344.40438,-717.88818
103,313.11477,-635.36607
104,1208.23764,-717.31263
105,302.98726,-772.88350
106,403.39952,-757.36042
107,2077.09442,-716.99094
108,366.22508,-787.63061
109,1669.93562,-667.66022
110,1204.36795,579.93961
111,632.39073,-67.53773
112,2128.96347,-666.03973
113,2155.48731,-783.04066
114,299.31497,-694.87788
115,2415.66540,-704.63948
116,2184.35514,-643.49982
117,1175.58935,-715.56512
118,-377.62490,-196.35354
119,-341.00357,-186.07831
120,286.71643,-577.03983
121,2000.19238,-739.66003
122,-300.76116,-201.23095
123,2312.13268,-600.71088
124,448.25933,-852.58407
125,552.16385,-53.01040
126,158.81024,-1008.56636
127,144.57752,-149.53126
128,2368.39694,-738.24181
129,25.67629,-899.07616
130,1281.55283,-626.04915
131,703.90774,64.08175
132,1345.86654,702.87868
133,1355.64320,703.45299
134,1435.79638,-543.79880
135,213.55463,-962.38166
136,1219.10257,-677.07639
