1724;2020
1516;1650
1545;1709
315;1042
805;1115
24;1829
1748;2238
2483;2808
1627;2030
1687;2933
1062;1110
19;1158
163;698
2097;2126
2214;2320
1292;1507
1486;2262
1748;2861
1315;1858
230;1042
2160;2730
1977;2565
2458;2601
114;487
1327;1771
596;871
2121;2769
1997;2355
144;760
313;491
2071;2143
1685;2678
1600;2702
1259;1954
32;77
1575;2674
238;1371
2590;2940
40;968
2072;2946
166;1900
708;1055
1616;2200
1980;2777
47;143
1041;1156
343;959
1389;1708
627;1129
1177;1860
2526;2626
319;1039
69;2232
2015;2481
2124;2341
547;1116
1948;2931
71;138
442;2410
606;1161
149;1176
1316;2368
1954;2259
2372;2467
1811;2374
1296;1734
2137;2834
199;742
2482;2651
404;766
668;1603
1316;1680
1344;2801
2132;2705
294;2669
1248;2954
822;988
589;1023
238;1175
1034;1116
492;1667
73;1575
1895;1955
183;2622
2384;2736
870;1000
194;1097
66;1088
2333;2409
196;655
17;583
1226;1612
1200;2775
592;1084
1212;1583
2124;2884
1525;2168
918;1702
85;1169
501;1772
103;104
852;2222
1106;1613
2350;2463
184;914
2405;2898
119;950
724;788
1477;1970
1906;2061
416;1809
1533;2222
304;1168
2271;2670
2701;2760
1946;2663
205;681
1447;2806
1633;2113
1705;2764
1895;1915
2709;2969
288;1371
1143;1389
215;368
346;449
2309;2553
71;1004
111;835
112;739
2587;2905
388;750
867;917
48;123
525;711
2156;2576
1530;1666
492;810
682;758
572;678
2038;2211
1795;1880
1888;2272
1540;2857
373;1909
1015;1194
1273;1405
864;876
183;500
422;660
2686;2854
1308;1409
2044;2947
1093;1515
1648;2232
2012;2489
1638;2599
1928;2658
1658;2529
209;234
1396;1864
2018;2933
1953;2167
2123;2812
655;1023
175;1153
1915;2535
290;365
147;204
1951;2679
250;608
2071;2348
275;2775
371;618
618;745
1494;2718
2756;2781
1870;2523
1384;2188
2361;2776
1254;1994
8;277
544;679
528;1116
1409;2789
2408;2781
218;362
2492;2701
57;808
1855;2560
258;1041
2764;2933
671;1131
2196;2297
513;1369
1676;2233
2323;2391
1891;2921
2031;2568
1277;1677
335;1170
319;569
1519;2020
291;740
2329;2441
1855;2534
591;1101
43;555
1833;2932
32;216
1320;1653
1470;2699
2;480
437;991
1693;2424
2092;2480
1875;2569
637;1060
2536;2618
1463;1810
841;1575
292;361
1202;2284
2089;2658
2121;2825
304;599
247;553
1402;1502
142;431
965;1096
2510;2965
1319;2031
701;900
2054;2959
1439;1710
1606;2040
501;1966
670;897
1247;1757
2777;2878
571;632
366;1380
5;1138
2343;2471
2445;2833
45;881
136;979
33;873
175;402
659;1037
1297;2874
274;961
1787;2128
337;435
1792;1871
1345;1616
1381;2957
145;564
492;1413
2054;2475
1736;2856
2686;2701
1258;1440
2580;2815
287;1002
1232;1291
1874;1878
1606;2045
1294;1511
2195;2619
12;307
1610;1740
180;957
792;1505
223;2637
1928;2639
2247;2807
1647;2744
2266;2694
2407;2444
806;808
509;936
1723;1959
366;787
971;1119
1760;1991
2483;2533
2086;2405
1396;2498
2257;2382
457;678
2433;2932
1811;2517
595;904
1959;2414
101;127
2160;2437
325;1099
1651;1735
1952;2584
715;1059
111;170
2843;2922
690;1075
615;1138
2109;2649
725;1158
1065;1093
135;2454
2373;2583
2112;2391
491;1040
2274;2446
1506;2793
1864;1890
139;1160
1644;2656
1616;1851
1651;2021
342;1010
2026;2747
49;964
2037;2832
886;1132
1470;1715
137;147
2296;2530
1639;1845
290;595
402;553
2409;2701
1784;2097
1212;2602
463;608
1814;2640
677;2190
1281;1747
1996;2387
2001;2384
4;84
353;1630
557;768
256;1210
174;604
446;705
367;1445
1369;2782
1719;2250
127;388
2202;2717
826;867
131;363
1874;2929
1802;2194
1585;2274
97;1317
766;2673
2463;2816
1229;1715
483;2096
1482;1563
252;903
1380;2593
714;1182
1656;2377
1964;2178
1379;2722
1486;2762
210;611
451;2595
1378;2114
135;1100
252;1066
1330;1860
1536;2818
897;1125
1924;2916
522;1134
153;961
1116;1178
504;811
1921;1999
964;1099
1664;2304
1733;2793
2587;2665
2334;2854
496;703
1451;2431
291;973
2467;2898
2129;2641
533;735
2627;2940
1144;1474
844;944
205;958
222;996
1183;1185
124;818
585;800
692;716
2393;2814
309;992
1264;1556
2487;2600
1801;2749
1450;2220
617;1163
1300;1717
1465;2017
801;1116
1344;1694
2239;2624
1212;2374
1801;2535
1406;1771
1388;1711
1775;1997
1335;2128
669;1117
1871;2050
1226;1386
608;1005
185;908
497;674
1195;2400
1555;1945
98;899
2580;2803
2136;2160
913;1136
1066;1078
16;914
2403;2520
2667;2951
146;1037
242;758
2308;2342
167;1505
228;933
1000;1942
887;1078
525;527
2886;2943
2049;2552
620;659
1038;2464
506;1055
1417;2781
2004;2695
550;1186
572;622
2359;2389
1586;2344
635;738
1247;1939
1545;2777
362;574
309;469
668;2544
741;1798
1729;2320
1491;1777
739;1140
2102;2729
677;858
874;2113
1481;1813
1542;2263
2775;2929
2089;2483
1371;2336
1464;2558
263;533
46;863
1466;1620
2463;2953
2589;2826
1232;1917
384;722
1499;1780
1782;2958
1841;2008
377;929
1466;1479
2243;2887
142;777
1250;2762
200;666
1443;2351
592;908
1379;1585
2547;2658
155;654
2018;2591
639;878
1872;2756
1316;1329
414;701
273;831
1506;1975
2452;2780
2624;2917
1231;1754
406;637
66;1059
1756;1767
415;993
639;1067
1750;2105
290;998
733;1074
1601;2741
1837;2254
61;937
479;494
562;590
1766;2377
2582;2789
2305;2383
2029;2662
2324;2808
111;1063
1567;2850
2812;2816
369;1008
499;769
423;663
1298;2497
1631;2311
1682;1952
1389;1407
2148;2440
2185;2434
436;1570
823;1110
926;942
1274;1820
156;1429
1335;2627
299;794
172;1060
1853;2050
2301;2862
108;170
2882;2917
552;804
112;173
2290;2561
2107;2141
0;2785
2040;2675
390;978
1664;2521
1614;1721
2403;2404
1770;2611
1566;1800
1212;1941
2568;2728
1839;2664
2004;2187
1083;2312
2058;2450
1463;1656
1995;2406
573;2598
1238;1336
142;1133
1855;2701
2354;2721
638;2328
2384;2547
1790;2568
127;956
698;916
109;1377
314;925
116;712
1235;1595
2249;2812
1409;2098
379;753
16;879
1889;2269
927;1617
1519;2958
1251;2341
1684;1815
1543;2304
374;856
1763;1846
1840;1878
690;2511
251;1167
297;1335
168;713
759;771
2239;2541
2153;2661
1212;2594
1645;2859
2604;2772
1550;1599
2237;2333
1869;2851
1777;2019
288;1677
175;1151
2111;2869
1365;2564
2776;2968
2696;2866
1397;2406
1996;2730
1993;2514
1083;2563
124;504
1576;2137
1906;1984
1530;2612
60;848
2002;2351
746;867
1489;2688
2291;2833
2123;2720
621;721
409;2688
2323;2778
255;983
1272;1463
1250;2041
2007;2624
591;677
480;791
134;494
2156;2837
2101;2615
363;638
301;2563
419;1184
1430;2790
2223;2877
1999;2463
1838;2843
2478;2546
1739;1754
249;1659
1872;2069
1944;2703
2353;2764
2830;2926
231;1131
268;952
2383;2672
243;1109
2364;2660
1889;2870
1440;1561
1394;1752
2316;2471
109;176
1599;1659
1182;1681
518;674
1568;2821
1217;1449
333;936
2086;2572
2709;2899
1812;2448
291;600
347;884
1536;1658
793;1106
784;2717
1330;1371
212;446
949;1155
947;1949
2373;2484
1733;2959
2055;2960
1;1127
43;1080
264;495
908;936
31;555
2043;2062
1348;2458
1584;2429
316;451
391;403
653;1020
1083;1675
162;953
521;1013
309;774
455;520
1910;2560
2606;2757
1256;1657
774;1156
2247;2254
62;698
2125;2788
1807;2082
1248;1721
1675;2076
1719;2806
94;1182
76;1126
2110;2955
1212;1576
1008;2134
1397;2788
1490;1862
2491;2532
2014;2341
746;826
1738;2784
468;484
24;2452
825;1053
1321;2016
2496;2514
1341;2557
903;1096
102;161
2250;2901
1308;1670
413;1366
555;865
1467;2635
631;1050
97;295
1421;1834
500;2288
271;525
1434;2555
1577;2468
2238;2510
2052;2757
258;648
225;475
2068;2167
1803;2819
2123;2816
2136;2670
692;1097
2058;2881
71;1148
2164;2720
