  309,     ,    1
 1172,     ,    1
 1963,     ,    1
 3181,     ,    1
 3578,     ,    1
 6796,     ,    1
 7415,     ,    1
 7760,     ,    1
 8036,     ,    1
 8491,     ,    1
  340,    1,    1
  451,    1,    1
 1277,    1,    1
 2011,    1,    1
 3239,    1,    1
 4045,    1,    1
 5326,    1,    1
 5479,    1,    1
 5735,    1,    1
 6170,    1,    1
 7419,    1,    1
 7618,    1,    1
 8068,    1,    1
 8112,    1,    1
 8114,    1,    1
 8193,    1,    1
 8213,    1,    1
 8512,    1,    1
 8639,    1,    1
 8726,    1,    1
 9415,    1,    1
11995,    1,    1
12621,    1,    1
 2394,    2,    1
 2884,    2,    1
 5700,    2,    1
 6316,    2,    1
 9023,    2,    1
 9731,    2,    1
 9972,    2,    1
10680,    2,    1
11360,    2,    1
12532,    2,    1
 1664,    3,    1
 1877,    3,    1
 2216,    3,    1
 3328,    3,    1
 5687,    3,    1
 6146,    3,    1
 7213,    3,    1
 7640,    3,    1
 8134,    3,    1
 8545,    3,    1
 9146,    3,    1
 9204,    3,    1
 9928,    3,    1
12074,    3,    1
 2096,    4,    1
 2394,    4,    1
 5122,    4,    1
 8899,    4,    1
 9312,    4,    1
 9615,    4,    1
 9731,    4,    1
 9803,    4,    1
 9931,    4,    1
11830,    4,    1
12220,    4,    1
  592,    5,    1
  831,    5,    1
 1079,    5,    1
 1388,    5,    1
 1391,    5,    1
 1406,    5,    1
 2482,    5,    1
 3151,    5,    1
 3399,    5,    1
 4226,    5,    1
 5095,    5,    1
 5116,    5,    1
 5869,    5,    1
 8681,    5,    1
 8692,    5,    1
 9075,    5,    1
11371,    5,    1
   55,    6,    1
  137,    6,    1
  535,    6,    1
 3582,    6,    1
 4565,    6,    1
 5429,    6,    1
 8353,    6,    1
 8421,    6,    1
 8965,    6,    1
 1091,    7,    1
 1169,    7,    1
 1386,    7,    1
 1500,    7,    1
 1662,    7,    1
 1738,    7,    1
 2744,    7,    1
 3395,    7,    1
 3584,    7,    1
 3635,    7,    1
 3898,    7,    1
 4137,    7,    1
 4310,    7,    1
 4581,    7,    1
 4648,    7,    1
 4702,    7,    1
 4905,    7,    1
 5553,    7,    1
 5586,    7,    1
 5758,    7,    1
 6383,    7,    1
 6411,    7,    1
 6626,    7,    1
 6836,    7,    1
 8537,    7,    1
 8825,    7,    1
11089,    7,    1
12107,    7,    1
  997,    8,    1
 1764,    8,    1
 2684,    8,    1
 3802,    8,    1
 5716,    8,    1
 7513,    8,    1
 8070,    8,    1
 8700,    8,    1
  727,    9,    1
 3793,    9,    1
 4436,    9,    1
 5406,    9,    1
 6244,    9,    1
 6547,    9,    1
 7364,    9,    1
 1249,   10,    1
 3410,   10,    1
 4228,   10,    1
 4504,   10,    1
 6877,   10,    1
 7107,   10,    1
 8706,   10,    1
  115,   11,    1
 1936,   11,    1
 3958,   11,    1
 4733,   11,    1
 6313,   11,    1
 6462,   11,    1
 8352,   11,    1
10753,   11,    1
  589,   12,    1
  635,   12,    1
 1258,   12,    1
 4008,   12,    1
 4631,   12,    1
 4795,   12,    1
 5924,   12,    1
 6333,   12,    1
 6407,   12,    1
 8769,   12,    1
 8898,   12,    1
 9353,   12,    1
11716,   12,    1
 2052,   13,    1
 2371,   13,    1
 2861,   13,    1
 2920,   13,    1
 5843,   13,    1
 5910,   13,    1
 8284,   13,    1
  790,   14,    1
  829,   14,    1
  870,   14,    1
 1263,   14,    1
 4174,   14,    1
 4825,   14,    1
 5193,   14,    1
 5999,   14,    1
 7138,   14,    1
 7808,   14,    1
 7974,   14,    1
  853,   15,    1
 3052,   15,    1
 3218,   15,    1
 3599,   15,    1
 7346,   15,    1
 7825,   15,    1
 8172,   15,    1
 8220,   15,    1
 8739,   15,    1
10916,   15,    1
12025,   15,    1
 1036,   16,    1
 1130,   16,    1
 1267,   16,    1
 1327,   16,    1
 1789,   16,    1
 1874,   16,    1
 2942,   16,    1
 3075,   16,    1
 3234,   16,    1
 3725,   16,    1
 4297,   16,    1
 5076,   16,    1
 5297,   16,    1
 5770,   16,    1
 5850,   16,    1
 7013,   16,    1
 7095,   16,    1
 7758,   16,    1
 9385,   16,    1
10949,   16,    1
12623,   16,    1
  168,   17,    1
  281,   17,    1
  302,   17,    1
 2344,   17,    1
 2447,   17,    1
 6825,   17,    1
 7518,   17,    1
 1948,   18,    1
 2848,   18,    1
 6143,   18,    1
 7347,   18,    1
