3239;12131
2284;6318
2313;12271
357;12401
415;12665
2821;3047
7688;10474
2324;12704
941;8603
10712;13222
3002;11141
1441;9267
9954;10028
2882;10927
992;1278
4644;12287
10366;10390
6793;8004
10718;11640
8988;9429
11708;11743
7480;8199
2813;2846
6774;11820
894;937
2481;4971
7800;12643
7551;9946
6555;6573
2446;4123
3202;5727
6973;9026
3022;12448
10094;10101
235;2837
11032;14081
5921;8326
9627;12514
6143;6348
12667;13107
7604;8422
1728;9441
7768;9225
4326;11954
3601;3814
5054;12757
11293;13425
1392;12094
5050;12092
8614;13694
5641;12170
4991;12059
4551;6014
7055;8349
6705;7245
10732;13242
3557;10731
13462;13717
2136;2313
5214;5868
11704;13370
172;12788
1107;1203
95;12178
12196;12297
327;2491
2585;4888
11144;11156
3156;13003
6229;10153
5096;7827
2294;12530
10945;11188
2370;4738
809;8786
12338;12531
1908;6639
1682;7850
1841;6223
10009;10571
5341;6609
2923;4255
2638;11787
11304;13856
7513;12048
2104;6041
5427;13964
13158;13645
472;1964
4944;8825
5289;5806
6732;7879
6372;6913
8560;8743
3992;11378
10792;11326
10742;11146
891;1275
5111;12426
3885;4003
7891;8311
12;90
10667;14108
61;3147
1379;9151
4457;8811
8247;10959
1719;8041
8047;12594
7224;7782
168;12244
5517;12441
13399;13965
2078;2247
7794;9537
4576;9354
12052;12218
4628;4855
5852;12540
633;7558
11934;12705
11534;13270
9729;10575
9688;10361
203;6807
841;976
1671;5109
1017;6786
6401;10077
3020;5559
6345;10035
599;6488
1753;7772
2818;3440
3453;14151
1688;10492
5713;13001
10880;13519
276;2200
1;58
13018;13950
11212;12806
6347;8982
2254;2598
10895;11453
7761;13027
2121;8414
11753;12593
1659;7614
3476;11240
5328;12057
8518;8620
6319;8718
4725;12339
2064;4690
12176;12954
10800;11729
150;9145
10272;12792
10190;11775
6912;9421
1484;6206
2428;11904
2064;5181
13146;13491
7589;8947
1670;11942
4848;5593
4430;4495
11399;11999
6293;8208
9999;10003
7957;9795
8316;9478
5247;9980
9070;9809
6494;6842
721;966
30;13056
4899;10239
6967;7574
2288;2621
4025;13452
9869;10453
3623;3902
13484;14052
1939;7734
4376;12801
1798;6606
4911;11901
3909;4189
4833;11807
999;3924
5196;5807
6216;6264
3628;13665
9777;10057
11760;12580
1472;11865
1440;6995
8242;12813
613;7923
11270;11316
13257;13502
7850;8020
1579;6837
3150;6883
5327;6035
250;7330
10941;11632
1365;8307
3217;7909
4824;4829
2310;12552
6218;12721
6341;11641
495;12923
8930;11134
11049;13367
3726;4059
9686;10011
8028;12282
209;9337
1724;11963
6737;10007
968;1137
1062;8588
4478;11865
1542;8174
9679;9936
5736;6866
6636;9612
5744;10918
4178;10893
6863;9559
3557;10698
4050;13548
